rule_id,rule_group_id,ingredient_id,rule_name_ko,rule_category,severity,priority,jurisdiction,applies_when,threshold_operator,threshold_value,threshold_unit,threshold_scope,action_text_ko,rationale_ko,monitoring_ko,exception_ko,evidence_chunk_ids,source_ids,review_status,schema_note
RULE-RYR-STATIN-LIKE-INTERACTIONS,GROUP-RYR-STATIN-LIKE,red_yeast_rice,홍국의 statin-like 위험,interaction,avoid,88,US/EU,"{""medications_any"": [""statin"", ""lovastatin"", ""atorvastatin"", ""simvastatin"", ""pravastatin""], ""candidate_products_any"": [""red yeast rice""]}",,,,,홍국은 statin과 유사한 작용과 부작용/상호작용을 가질 수 있어 statin 사용자에게는 기본 회피 또는 별도 검토로 둔다.,monacolin K 함량 제품은 statin-like toxicity 및 상호작용 가능.,,,"[""CHK-RYR-EFSA-NO-SAFE-LEVEL"", ""CHK-RYR-STATIN-LIKE-SIDES""]","[""SRC-US-NCCIH-REDYEASTRICE""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-RYR-PREGNANCY,GROUP-RYR-PREGNANCY,red_yeast_rice,홍국 임신/수유 회피,pregnancy_lactation,avoid,92,US,"{""pregnancy_status_any"": [""pregnant""], ""or_lactating"": true}",,,,,임신·수유 중 red yeast rice는 사용하지 않는다.,NCCIH는 임신/수유 비권장.,,,"[""CHK-RYR-STATIN-LIKE-SIDES""]","[""SRC-US-NCCIH-REDYEASTRICE""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-RYR-QUALITY-UNCERTAIN,GROUP-RYR-QUALITY,red_yeast_rice,홍국 제품 품질/함량 불확실성,quality_signal,warn,72,US,{},,,,,"red yeast rice는 monacolin K 함량 편차와 citrinin 오염 가능성을 설명하고, 제품 품질 검증 없이는 보수적으로 해석한다.",라벨에 monacolin K가 거의 표시되지 않고 변동성이 크다.,,,"[""CHK-RYR-MONACOLIN-VARIABILITY"", ""CHK-RYR-STATIN-LIKE-SIDES""]","[""SRC-US-NCCIH-REDYEASTRICE""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-GTE-LIVER-CAUTION,GROUP-GTE-LIVER,green_tea_extract,녹차추출물 간손상 주의,disease_caution,warn,80,US,"{""ingredient_forms_any"": [""green tea extract"", ""catechins"", ""EGCG""]}",,,,,고농축 녹차추출물 보충제는 간손상 가능성을 설명하고 간질환자에서는 보수적으로 사용한다.,주로 extract/tablet/capsule form에서 간손상 보고.,"LFT, 피로/황달/가려움 등.",,"[""CHK-GTE-LIVER-INJURY""]","[""SRC-US-NCCIH-GREENTEA""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-GTE-DRUG-INTERACTIONS,GROUP-GTE-DRUGS,green_tea_extract,녹차추출물 + 약물상호작용,interaction,warn,72,US,"{""medications_any"": [""nadolol"", ""atorvastatin"", ""raloxifene""]}",,,,,"nadolol, atorvastatin, raloxifene 복용자는 녹차추출물 보충제를 별도 검토한다.",혈중농도 감소 가능성.,,,"[""CHK-GTE-DRUG-INTERACTIONS""]","[""SRC-US-NCCIH-GREENTEA""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-GTE-PREGNANCY-CAFFEINE,GROUP-GTE-PREGNANCY,green_tea_extract,녹차추출물 임신 카페인 주의,pregnancy_lactation,warn,58,US,"{""pregnancy_status_any"": [""pregnant"", ""trying_to_conceive""], ""ingredient_forms_any"": [""green tea extract"", ""catechins"", ""EGCG""]}",,,,,임신 중 녹차추출물은 카페인/추출물 안전성을 함께 검토한다.,NCCIH는 임신 중 caffeine intake moderation을 권고.,,,"[""CHK-GTE-LIVER-INJURY""]","[""SRC-US-NCCIH-GREENTEA""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-MELATONIN-PREG-LACTATION,GROUP-MELATONIN-PREG,melatonin,멜라토닌 임신/수유 주의,pregnancy_lactation,warn,76,US,"{""pregnancy_status_any"": [""pregnant""], ""or_lactating"": true}",,,,,임신·수유 중 멜라토닌은 안전성 근거 부족으로 기본 경고 처리한다.,NCCIH safety data insufficient.,,,"[""CHK-MELATONIN-PREG-OLDER""]","[""SRC-US-NCCIH-MELATONIN""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-MELATONIN-OLDER-ADULT,GROUP-MELATONIN-OLDER,melatonin,고령자 멜라토닌 낮 졸림 주의,population_caution,warn,60,US,"{""age_years"": {""min"": 65}}",,,,,고령자는 멜라토닌의 잔여 효과로 낮 졸림이 생길 수 있어 저용량·취침전 사용을 보수적으로 검토한다.,NCCIH older adult caution.,,,"[""CHK-MELATONIN-PREG-OLDER""]","[""SRC-US-NCCIH-MELATONIN""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-MELATONIN-QUALITY-VARIABILITY,GROUP-MELATONIN-QUALITY,melatonin,멜라토닌 제품 함량 편차/serotonin 혼입,quality_signal,warn,72,US/INTL,{},,,,,멜라토닌 제품은 라벨 신뢰도가 낮을 수 있어 품질검증 제품 우선과 batch variability 경고를 둔다.,분석연구에서 큰 함량 편차와 serotonin 검출.,,,"[""CHK-MELATONIN-LABEL-VARIABILITY"", ""CHK-MELATONIN-ANALYTICAL-STUDY""]","[""SRC-PMID-27855744"", ""SRC-US-NCCIH-MELATONIN""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-PROBIOTICS-PRETERM-INFANTS,GROUP-PROBIOTICS-PRETERM,probiotics,미숙아/입원 중 preterm infant의 프로바이오틱스 회피,population_caution,contraindicated,99,US,"{""population_any"": [""premature_infant"", ""hospitalized_preterm_infant""]}",,,,,미숙아 또는 병원 입원 중인 preterm infant에게는 프로바이오틱스를 기본 금기로 둔다.,FDA는 침습성 감염·사망 위험을 경고했다.,,,"[""CHK-PROBIOTICS-PREMATURE-INFANTS-NCCIH"", ""CHK-PROBIOTICS-FDA-PRETERM""]","[""SRC-US-FDA-PROBIOTICS-PRETERM-2023"", ""SRC-US-NCCIH-PROBIOTICS""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-PROBIOTICS-IMMUNOCOMPROMISED-REVIEW,GROUP-PROBIOTICS-HIGHRISK,probiotics,면역저하/중심정맥관 등 고위험군 프로바이오틱스 수동검토,population_caution,warn,70,US,"{""immune_status_any"": [""immunocompromised""], ""devices_any"": [""central_venous_catheter""]}",,,,,중증 면역저하 환자나 고위험 inpatient는 프로바이오틱스를 수동검토로 보낸다.,침습성 감염 가능성을 보수적으로 반영.,,,"[""CHK-PROBIOTICS-PREMATURE-INFANTS-NCCIH""]","[""SRC-US-NCCIH-PROBIOTICS""]",starter_hypothesis,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-ASHWA-LIVER-DISEASE-AVOID,GROUP-ASHWA-LIVER,ashwagandha,아슈와간다 + 기저 간질환 회피,disease_caution,avoid,88,INTL,"{""diseases_any"": [""chronic liver disease"", ""cirrhosis"", ""hepatitis"", ""history_of_drug_induced_liver_injury""]}",,,,,기저 간질환이 있으면 아슈와간다는 기본 회피 또는 별도 승인 대상으로 둔다.,case series에서 ACLF/사망 신호.,,,"[""CHK-ASHWA-HILI-CASESERIES"", ""CHK-ASHWA-LIVER-DISEASE-CAUTION""]","[""SRC-PMID-37756041""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-ASHWA-LIVER-SYMPTOMS,GROUP-ASHWA-LIVER-MONITOR,ashwagandha,아슈와간다 간손상 증상 모니터링,monitoring,monitor,68,INTL,{},,,,,"아슈와간다 복용 시 황달, 담즙정체성 가려움, 진한 소변 등 간손상 증상을 안내한다.",cholestatic hepatitis presentation이 흔했다.,,,"[""CHK-ASHWA-HILI-CASESERIES""]","[""SRC-PMID-37756041""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-GINSENG-PREG-CHILDREN,GROUP-GINSENG-PREG,asian_ginseng,아시아 인삼 임신/수유/소아 주의,pregnancy_lactation,warn,70,US,"{""population_any"": [""infant"", ""child""], ""or_pregnant_or_lactating"": true}",,,,,임신·수유·소아는 아시아 인삼 사용을 보수적으로 제한한다.,NCCIH safety section.,,,"[""CHK-GINSENG-SAFETY-SHORTTERM""]","[""SRC-US-NCCIH-ASIANGINSENG""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-GINSENG-DIABETES-MONITOR,GROUP-GINSENG-DIABETES,asian_ginseng,아시아 인삼 + 당뇨/혈당강하제,interaction,monitor,64,US,"{""diseases_any"": [""diabetes""], ""or_medications_any"": [""antidiabetes medication"", ""metformin"", ""insulin"", ""sulfonylurea""]}",,,,,아시아 인삼 사용 시 혈당 저하 가능성을 반영해 모니터링한다.,혈당 개선 가능성이 있으나 근거는 일관되지 않는다.,,,"[""CHK-GINSENG-DIABETES""]","[""SRC-US-NCCIH-ASIANGINSENG""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-GLUCOSAMINE-WARFARIN,GROUP-GLUCOSAMINE-WARFARIN,glucosamine_chondroitin,글루코사민/콘드로이틴 + warfarin,interaction,avoid,86,US,"{""medications_any"": [""warfarin""]}",,,,,warfarin 사용자는 글루코사민/콘드로이틴 병용을 피하거나 별도 승인 대상으로 둔다.,출혈 위험 증가와 연관.,,,"[""CHK-GLUCOSAMINE-WARFARIN""]","[""SRC-US-NCCIH-GLUCOSAMINE-CHONDROITIN""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-GLUCOSAMINE-DIABETES-MONITOR,GROUP-GLUCOSAMINE-DIABETES,glucosamine_chondroitin,글루코사민 + 당뇨 혈당 모니터링,interaction,monitor,60,US,"{""diseases_any"": [""diabetes""]}",,,,,당뇨 환자는 글루코사민 사용 시 혈당 변화를 모니터링한다.,일부에서 혈당 상승 가능성.,,,"[""CHK-GLUCOSAMINE-GLUCOSE""]","[""SRC-US-NCCIH-GLUCOSAMINE-CHONDROITIN""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-GLUCOSAMINE-PREGNANCY,GROUP-GLUCOSAMINE-PREG,glucosamine_chondroitin,글루코사민/콘드로이틴 임신/수유 주의,pregnancy_lactation,warn,56,US,"{""pregnancy_status_any"": [""pregnant""], ""or_lactating"": true}",,,,,임신·수유 중 글루코사민/콘드로이틴은 안전성 근거 부족으로 경고한다.,NCCIH safety data limited.,,,"[""CHK-GLUCOSAMINE-PREG""]","[""SRC-US-NCCIH-GLUCOSAMINE-CHONDROITIN""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-COQ10-WARFARIN,GROUP-COQ10-WARFARIN,coenzyme_q10,CoQ10 + warfarin,interaction,warn,68,US,"{""medications_any"": [""warfarin""]}",,,,,warfarin 사용자는 CoQ10 병용 시 항응고 상태 변화를 모니터링한다.,NCCIH interaction mention.,INR 추적.,,"[""CHK-COQ10-WARFARIN-INSULIN""]","[""SRC-US-NCCIH-HEADACHES-COQ10""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
RULE-COQ10-INSULIN,GROUP-COQ10-INSULIN,coenzyme_q10,CoQ10 + insulin,interaction,warn,58,US,"{""medications_any"": [""insulin""]}",,,,,insulin 사용자는 CoQ10 시작/중단 시 혈당 변화를 확인한다.,NCCIH interaction mention.,,,"[""CHK-COQ10-WARFARIN-INSULIN""]","[""SRC-US-NCCIH-HEADACHES-COQ10""]",starter_validated,applies_when is JSON for extension; engine may compile to rule predicates.
