evidence_candidate_id,rule_type,candidate_id,item_sequence,product_name,document_type,source_id,source_url,source_locator,evidence_text,review_status,supports_release
EXP-OTC-01-NB-P8-B19-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.8, 문단 19",출혈의 발생 위험이 10배 이상 증가하였다. 위장관계 출혈을 증가시키는 다른 위험인자로는 경구(먹는)용 코,codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P8-B20-alcohol,alcohol,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.8, 문단 20","르티코스테로이드 또는 항응고제 병용(함께 복용), 비스테로이드성 소염(항염)진통제의 장기 사용 알코올 섭",codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P8-B20-anticoagulant_antiplatelet,anticoagulant_antiplatelet,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.8, 문단 20","르티코스테로이드 또는 항응고제 병용(함께 복용), 비스테로이드성 소염(항염)진통제의 장기 사용 알코올 섭",codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P8-B21-age_restriction,age_restriction,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.8, 문단 21","취, 고령, 허약한 건강상태 등이 있다. 치명적인 위장관계 이상반응에 대한 자발적 보고의 대부분은 고령자(노",codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P8-B23-decongestant_hypertension,decongestant_hypertension,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.8, 문단 23","8) 고혈압 : 이 약을 포함한 비스테로이드성 소염(항염)진통제는 고혈압을 일으키거나, 기존의 고혈압을 악화",codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P8-B24-decongestant_hypertension,decongestant_hypertension,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.8, 문단 24","시킬 수 있으며, 이로 인해 심혈관계 유해사례의 발생률이 증가될 수도 있다. 티아지드계 이뇨제 또는 루프형",codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P8-B26-decongestant_hypertension,decongestant_hypertension,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.8, 문단 26",다. 이 약을 포함한 비스테로이드성 소염(항염)진통제는 고혈압 환자에서 신중히 투여해야 한다. 이 약의 투,codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P9-B4-maximum_duration,maximum_duration,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.9, 문단 4",10) 비스테로이드성 소염(항염)진통제를 장기간 복용시 신장(콩팥)유두괴사나 기타 신장(콩팥) 손상이 일어,codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P9-B6-age_restriction,age_restriction,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.9, 문단 6","부전 환자, 이뇨제나 ACE 억제제를 투여 중인 환자, 고령자(노인) 등에서는 특별한 주의가 필요하다. 투약을",codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P9-B16-hepatic_disease,hepatic_disease,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.9, 문단 16","여기간 동안 주의깊게 간기능의 악화 여부를 관찰하고, 간질환과 관련된 임상 증상이나 전신적인 징후(예: 호",codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P9-B22-anticoagulant_antiplatelet,anticoagulant_antiplatelet,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.9, 문단 22",역적(회복가능)이다. 응고 관련 질환이 있거나 항응고제를 투여하고 있는 경우와 같이 혈소판 기능 변경에 의,codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P10-B12-maximum_duration,maximum_duration,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.10, 문단 12",장기간 코르티코스테로이드를 복용해 온 환자에게 이 약을 투여하고자 할 경우에는 서서히 용량을 감소시켜,codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P10-B15-decongestant_hypertension,decongestant_hypertension,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.10, 문단 15",축과 관련이 있는 알레르기 또는 과민반응 후 발생하는 심혈관계 증상으로 심근경색을 초래할 수 있다.,codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P10-B16-maximum_duration,maximum_duration,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.10, 문단 16",19) 비스테로이드성 소염(항염)진통제를 장기간 복용하는 여성에서 일시적인 불임이 보고되었다.,codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P11-B8-pregnancy_lactation,pregnancy_lactation,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.11, 문단 8",8. 임부에 대한 투여,codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P11-B9-pregnancy_lactation,pregnancy_lactation,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.11, 문단 9",1) 임신 약 20주 이후 이 약을 포함한 비스테로이드성 소염제(NSAIDs)의 사용은 태아 신기능 이상을 일으켜,codex_candidate_not_expert_verified,false
EXP-OTC-01-NB-P11-B14-pregnancy_lactation,pregnancy_lactation,EXP-OTC-01,201110646,덱스피드연질캡슐(덱시부프로펜),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,"사용상의주의사항 PDF p.11, 문단 14",된 일부 시판 후 사례에서는 교환 수혈이나 투석 같은 침습적 시술이 필요했다. 임신 20~30주 동안 이 약의,codex_candidate_not_expert_verified,false
EXP-OTC-02-UD-P1-B3-minimum_interval,minimum_interval,EXP-OTC-02,197500016,낙센정(나프록센),UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/UD,"용법용량 PDF p.1, 문단 3",성인 나프록센으로서 1회 250-500mg 1일 2회(12시간마다) 경구투여(복용)한다.,codex_candidate_not_expert_verified,false
EXP-OTC-02-UD-P1-B6-minimum_interval,minimum_interval,EXP-OTC-02,197500016,낙센정(나프록센),UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/UD,"용법용량 PDF p.1, 문단 6",지 8시간 간격으로 250mg을 경구투여(복용)한다.,codex_candidate_not_expert_verified,false
EXP-OTC-02-UD-P1-B8-minimum_interval,minimum_interval,EXP-OTC-02,197500016,낙센정(나프록센),UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/UD,"용법용량 PDF p.1, 문단 8",성인 나프록센으로서 초회량(처음 복용량)으로 500mg을 경구투여(복용)한 후 6-8시간간격으로 250mg씩,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B3-duplicate_pharmacologic_class,duplicate_pharmacologic_class,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 3",1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열진통제를 복용해야 할 경우 반드시 의,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B3-alcohol,alcohol,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 3",1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열진통제를 복용해야 할 경우 반드시 의,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B4-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 4",사 또는 약사와 상의해야 한다. 이러한 사람이 이 약을 복용하면 위장출혈이 유발될 수 있다.,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B5-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 5",2) 심혈관계 위험: 이 약을 포함한 비스테로이드성 소염(항염)진통제는 중대한 심혈관계 혈전 (혈관 막힘)반,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B7-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 7",험이 증가될 수 있다. 심혈관계 질환 또는 심혈관계 질환의 위험 인자가 있는 환자에서는 더 위험할 수도 있,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B9-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 9","의사와 환자는 이러한 심혈관계 증상의 발현(드러냄)에 대하여 신중히 모니터링하여야 하며, 이는 심혈관계",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B10-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 10",질환의 병력이 없는 경우에도 마찬가지로 적용된다. 환자는 중대한 심혈관계 독성의 징후 및/또는 증상 및 이,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B14-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 14",있다. 이러한 이상반응은 투여 기간 동안에 경고 증상 없이 발생할 수 있다. 고령자(노인)는 중대한 위장관(창,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B18-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 18",이 약을 투여하는 동안 위장관(창자)계 궤양 또는 출혈의 증상 및 징후에 대하여 신중히 모니터링 하여야 하,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B24-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 24",1) 소화성궤양 환자,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P1-B26-hepatic_disease,hepatic_disease,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.1, 문단 26",3) 심한 간장애 환자,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P2-B1-renal_disease,renal_disease,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.2, 문단 1",5) 심한 신장애(신장장애) 환자,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P2-B2-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.2, 문단 2",6) 심한 고혈압 환자,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P2-B9-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.2, 문단 9",1) 소화성궤양의 병력이 있는 환자,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P2-B12-hepatic_disease,hepatic_disease,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.2, 문단 12",4) 간장애 또는 그의 병력이 있는 환자,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P2-B13-renal_disease,renal_disease,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.2, 문단 13",5) 신장애(신장장애) 또는 그의 병력이 있는 환자 및 신혈류량이 저하된 환자,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P2-B15-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.2, 문단 15",7) 고혈압 환자,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P2-B19-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.2, 문단 19",11) 고령자(노인),codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P2-B24-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.2, 문단 24","2) 소화기계 : 드물게 토혈(혈액구토), 위장출혈, 소화성궤양, 천공(뚫림)이 나타날 수 있으므로 이러한 경우",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P3-B1-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.3, 문단 1","2) 소화기계 : 드물게 토혈(혈액구토), 위장출혈, 소화성궤양, 천공(뚫림)이 나타날 수 있으므로 이러한 경우",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P3-B8-renal_disease,renal_disease,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.3, 문단 8","5) 신장(콩팥) : 드물게 신장애(신장장애), 사구체 신염(신장염), 혈뇨, 고칼륨 혈증, 간질성 신염(신장염), 신",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P3-B11-urgent_referral,urgent_referral,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.3, 문단 11","또는 의식장애 등의 증상이 나타나면 즉시 투여를 중단하고 의사와 상의하며, 특히 자가면역질환(SLE,",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P3-B12-sedation_driving,sedation_driving,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.3, 문단 12","MCTD)환자에게는 신중히 투여한다. 또한 때때로 졸음, 인식기능장애 드물게 현기(어지러움), 두통, 수족저",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P4-B3-hepatic_disease,hepatic_disease,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.4, 문단 3","한 조치를 한다. 간질환 또는 신질환과 관련된 임상 증상이나 전신적인 징후(예: 호산구증가증, 발진)가 발",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P4-B12-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.4, 문단 12",등이 나타날 수 있으므로 특히 고열을 수반하는 소아 및 고령자(노인) 또는 소모성 질환 환자에게는 투여 후,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P4-B19-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.4, 문단 19",(창자) 출혈의 병력이 있는 환자에게 처방시 극심한 주의를 기울여야 한다. 소화성 궤양 질환 및/또는 위장관,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P4-B21-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.4, 문단 21",제 투여시 위장관(창자) 출혈의 발생 위험이 10배 이상 증가하였다. 위장관(창자)계 출혈을 증가시키는 다른,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P4-B22-anticoagulant_antiplatelet,anticoagulant_antiplatelet,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.4, 문단 22","위험인자로는 경구용 코르티코스테로이드 또는 항응고제 병용(함께 복용), 비스테로이드성 소염(항염)진통제",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P4-B24-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.4, 문단 24","보고의 대부분은 고령자(노인) 및 허약자에 대한 것이므로, 이러한 환자에게 이 약을 투여시 특별히 주의하여",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P4-B26-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.4, 문단 26","8) 고혈압: 이 약을 포함한 비스테로이드성 소염(항염)진통제는 고혈압을 일으키거나, 기존의 고혈압을 악화",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P4-B27-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.4, 문단 27","시킬 수 있으며, 이로 인해 심혈관계 유해사례의 발생률이 증가될 수도 있다. 치아짓계 이뇨제 또는 루프형 이",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P5-B2-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.5, 문단 2",이 약을 포함한 비스테로이드성 소염(항염)진통제는 고혈압 환자에서 신중히 투여해야 한다. 이 약의 투여 초,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P5-B7-maximum_duration,maximum_duration,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.5, 문단 7",10) 비스테로이드성 소염(항염)진통제를 장기간 복용시 신장(콩팥)유두괴사나 기타 신장(콩팥) 손상이 일어,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P5-B9-age_restriction,age_restriction,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.5, 문단 9","자, 간기능 부전 환자, 이뇨제나 ACE 저해제(억제제)를 투여 중인 환자, 고령자(노인) 등에서는 특별한 주의",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P5-B20-hepatic_disease,hepatic_disease,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.5, 문단 20","여기간 동안 주의깊게 간기능의 악화 여부를 관찰하고, 간질환과 관련된 임상 증상이나 전신적인 징후(예: 호",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P5-B27-anticoagulant_antiplatelet,anticoagulant_antiplatelet,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.5, 문단 27",역적이다. 응고 관련 질환이 있거나 항응고제를 투여하고 있는 경우와 같이 혈소판 기능 변경에 의해 부정적,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P6-B16-maximum_duration,maximum_duration,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.6, 문단 16",다. 장기간 코르티코스테로이드를 복용해 온 환자에게 이 약을 투여하고자 할 경우에는 서서히 용량을 감소시,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P6-B19-duplicate_pharmacologic_class,duplicate_pharmacologic_class,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.6, 문단 19",1) 다른 비스테로이드성 소염(항염)진통제(NSAIDs) 및 나프록센 유도체와 병용(함께 복용)할 경우 이상반응,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P6-B23-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.6, 문단 23",3) 프로프라놀롤 및 다른 β-차단제: 이 약과의 병용(함께 복용)투여로 인해 항고혈압 효과가 감소될 수 있다.,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P6-B25-decongestant_hypertension,decongestant_hypertension,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.6, 문단 25",① 비스테로이드성 소염(항염)진통제에 의해 ACE 저해제(억제제)의 항고혈압효과가 감소될 수 있다는 보,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P6-B28-renal_disease,renal_disease,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.6, 문단 28","② ACE저해제(억제제)(캅토프릴)와의 병용(함께 복용)에 의해, 신장애(신장장애)를 일으킬 수 있으므로,",codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P7-B25-anticoagulant_antiplatelet,anticoagulant_antiplatelet,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.7, 문단 25",10) 쿠마린계 항응혈제(혈액응고저지제)(와파린 등),codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P7-B26-gi_bleeding_ulcer,gi_bleeding_ulcer,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.7, 문단 26",① 위장관(창자)계 출혈에 대하여 와파린과 비스테로이드성 소염(항염)진통제는 상승작용을 나타낼 수 있,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P7-B26-anticoagulant_antiplatelet,anticoagulant_antiplatelet,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.7, 문단 26",① 위장관(창자)계 출혈에 대하여 와파린과 비스테로이드성 소염(항염)진통제는 상승작용을 나타낼 수 있,codex_candidate_not_expert_verified,false
EXP-OTC-02-NB-P8-B5-pregnancy_lactation,pregnancy_lactation,EXP-OTC-02,197500016,낙센정(나프록센),NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/197500016/NB,"사용상의주의사항 PDF p.8, 문단 5",7. 임부에 대한 투여,codex_candidate_not_expert_verified,false
