record_id,source,target_id,search_run_id,title,abstract_or_summary,year,journal_or_source,doi,pmid,url,raw_record_id,dedup_key,duplicate_of,is_duplicate
pubmed:30632117:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Vitamin D and Calcium Homeostasis in Infants with Urolithiasis.,"The incidence of urolithiasis in infants is unknown. The aim of this study was to investigate clinical characteristics, nutrition, calcium, phosphate, 25-hydroxyvitamin D (25(OH)D), alkaline phosphate, and parathyroid hormone in infants with urolithiasis. There were 32 infants (23 boys and 9 girls) of the mean age of 6.4 ± 3.7 months (range 2-12 months), with diagnosis of urolithiasis enrolled into the study. Boys were younger than girls (5.3 vs. 9.1 months, respectively; p < 0.05). The infants were receiving prophylactic vitamin D3. Twenty-one of them were fed with milk formula, 9 were breastfed, and 2 were on a mixed diet. The major clinical symptoms consisted of irritability in 19 (59%) and urinary tract infection in 6 (19%) infants. Hypercalcemia and hyperphosphatemia were detected in the serum in 30 (94%) and 19 (60%) infants, respectively. The serum calcium level was higher in boys than girls (10.8 vs. 9.8 mg/dL, respectively; p < 0.05). Four (12.5%) infants had increased activity of alkaline phosphatase. The serum level of 25(OH)D was high in 3 (9%), low in 2 (6%), and normal in 27 (85%) infants. Parathyroid hormone was low in eight (25%) infants. Hypercalciuria and hyperphosphaturia were found in 11 (34%) boys and 8 (25%) girls. Family history of urolithiasis was positive in eight (25%) infants. We conclude that urolithiasis occurs in infancy more often in boys fed with milk formula and in those who received vitamin D supplementation. Hypercalcemia, hyperphosphatemia, and hypercalciuria are the most common changes present in clinical metabolic tests.",2019,Advances in experimental medicine and biology,10.1007/5584_2018_310,30632117,https://pubmed.ncbi.nlm.nih.gov/30632117/,30632117,doi:10.1007/5584_2018_310,,false
pubmed:32063764:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Hypervitaminosis D without toxicity.,"Vitamin D deficiency is highly prevalent and there are an increasing number of reports of vitamin D toxicity, mostly related to the misuse of over-the-counter supplements. We report a case with marked hypervitaminosis D (25(OH)D 196 ng/mL) without clinical or biochemical toxicity and normal serum calcium, phosphorus, and 1,25(OH)2D levels. The decline and normalization of the patient's 25(OH)D and urine calcium after cessation of supplements indicated that these supplements were the likely etiology of her hypervitaminosis D. Over-the-counter medications would benefit from regulation by the Food and Drug Administration to prevent incidental toxicity, as seen in our patient.",2020,Proceedings (Baylor University. Medical Center),10.1080/08998280.2019.1674052,32063764,https://pubmed.ncbi.nlm.nih.gov/32063764/,32063764,doi:10.1080/08998280.2019.1674052,,false
pubmed:41683299:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,The Effects of Vitamin D Replacement with a High-Dose Treat-to-Goal Strategy.,"INTRODUCTION: Vitamin D deficiency [25(OH)D < 30 ng/mL] is widely prevalent globally and the efforts to tackle it have been rather unsuccessful to date. Despite different cutoffs used to define it, many clinicians adhere to the 2011 Endocrine Society definition. We present a special treat-to-target protocol aiming to restore and maintain vitamin D sufficiency.
METHODS: We reviewed the efficacy and safety of our vitamin D supplementation protocol over 5 years, and compared it to a group of patients who self-reported never taking vitamin D supplements. We recorded the baseline, 2-month, and annual 25(OH)D (D) measurements, along with subjects' age, sex, BMI, history of osteoporosis, nephrolithiasis, nephrocalcinosis, and renal colics. According to our supplementation protocol, replenishment of vitamin D involves cholecalciferol dosing in two steps: a loading dose (LD) for 2 months and a maintenance dose (MD) thereafter. Please refer to the main text for loading and maintenance dose titration.
RESULTS: Of 8329 cases with vitamin D measurements, 2248 had adequate follow up data of 3524.5 patient-years and were included in the study: a total of 1575 intervention subjects and 673 controls, with an average follow-up of 18.8 months. Baseline vitamin D concentrations of 22.6 ng/mL (controls) did not change significantly (2 months: 22.2; 1 year: 21.7; 2 years: 22.0; 3 years: 23.8; 4 years: 21.8; and 5 years: 22.1 ng/mL), while concentrations of 21.9 ng/mL (intervention group) reached and remained 40 ng/mL (2 months: 41.0; 1 year: 39.4; 2 years: 39.0; 3 years: 39.3; 4 years: 40.4; and 5 years: 39.4 ng/mL). Vitamin D adequacy was achieved in 91.6% of patients in the intervention arm compared to only 16.9% in controls (p < 0.0001). Mean D and rates of adequacy were significantly higher over time in the intervention arm (p < 0.0001). The incidence of renal adverse events or hypervitaminosis did not differ between groups (p > 0.05).
CONCLUSIONS: Our intervention protocol appears highly efficient in achieving and maintaining vitamin D adequacy over 5 years, with no increase in adverse events compared with controls, presenting it as an effective long-term strategy.",2026,Nutrients,10.3390/nu18030477,41683299,https://pubmed.ncbi.nlm.nih.gov/41683299/,41683299,doi:10.3390/nu18030477,,false
pubmed:35975961:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Vitamin D intakes and health outcomes in infants and preschool children: Summary of an evidence report.,"BACKGROUND: A systematic review was commissioned to support an international expert group charged to update the Food and Agriculture Organisation of the United Nations (FAO)/World Health Organisation (WHO)'s vitamin D intake recommendations for children aged 0-4 years.
MATERIALS AND METHODS: Multiple electronic databases were searched to capture studies published from database inception to the 2nd week of June 2020 according to key questions formulated by the FAO/WHO. Relevant studies were summarised and synthesised by key questions and by health outcomes using the Grades of Recommendation, Assessment, Development, and Evaluation (GRADE) approach.
RESULTS: The 146 included studies examined the effects of different vitamin D intake levels on a variety of health outcomes (e.g. infectious disease, growth, neurodevelopment, rickets, and bone mineral density), and on outcomes for setting vitamin D upper limits (e.g. hypercalcemia, hypercalciuria, and nephrocalcinosis). For most outcomes, the strength of evidence was low or very low. Evidence was rated moderate for the effect of daily vitamin D supplementation on raising serum 25(OH)D concentrations, and a random-effects meta-regression analysis of 28 randomised controlled trials (mostly in infants 0-12 months) showed that each 100 IU/d increase in vitamin D supplementation was associated with an average of 1.92 (95% CI 0.28, 3.56) nmol/L increase in achieved 25-hydroxy-vitaminn D (25[OH]D) concentration (n = 53 intervention arms; p = .022) with large residual heterogeneity (I2 = 99.39%). Evidence was very low on two of the upper limit outcomes - hypercalcemia and hypercalciuria.
CONCLUSIONS: The evidence report provided the expert group with a foundation and core set of data to begin their work to set vitamin D nutrient reference values. To move the field forward, future studies should use standardised 25(OH)D assay measurements and should examine the relationship between long-term vitamin D status and health outcomes.Key MessagesResults of a large complex systematic review suggest the current totality of evidence from trials and prospective observational studies do not reach sufficient certainty level to support a causal relationship between vitamin D intake and asthma, wheeze, eczema, infectious diseases, or rickets (most trials reported no rickets) in generally healthy infants and young children.In this systematic review, the only body of evidence that reached a moderate level of certainty was regarding the effect of daily vitamin D supplementation (vitamin D3 or D2 supplements to infants/children) on increasing serum 25(OH)D concentrations. However, currently there is no consensus on the definitions of vitamin D status, e.g. deficiency, insufficiency, sufficiency and toxicity, based on serum 25(OH)D concentrations.This systematic review provided an international expert group a foundation and core set of data through intake-response modelling to help set vitamin D nutrient reference values for infants and children up to 4 years of age.",2022,Annals of medicine,10.1080/07853890.2022.2111602,35975961,https://pubmed.ncbi.nlm.nih.gov/35975961/,35975961,doi:10.1080/07853890.2022.2111602,,false
pubmed:23001438:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Contributions of sunlight and diet to vitamin D status.,"Vitamin D is made in the skin using ultraviolet radiation of specific low wavelength, 290-315 nm (UVB). For many parts of the world there is a period when there is insufficient intensity of UVB to make vitamin D, which is reflected by a clear seasonal variation in vitamin D status. Sun avoidance practices, melanin in pigmented skin, and sun protection creams (sunscreen), if used properly, can dramatically reduce vitamin D synthesis. Few foods naturally contain vitamin D, although some countries fortify foods with vitamin D. Regulatory mechanisms in the skin mean there is no danger of vitamin D toxicity through sunlight synthesis. Although oral vitamin D is potentially toxic with high-dose supplements, there is a wide safety margin. Long-term safety data covering a range of potential adverse outcomes are limited.",2013,Calcified tissue international,10.1007/s00223-012-9634-1,23001438,https://pubmed.ncbi.nlm.nih.gov/23001438/,23001438,doi:10.1007/s00223-012-9634-1,,false
pubmed:12474635:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Pathogenesis of hypercalciuric nephrolithiasis.,"The major contribution of hypercalciuria in raising urinary state of saturation with respect to calcium salts and subsequent risk of nephrolithiasis is appreciated. Derangements in the physiological mechanisms that regulate calcium homeostasis and contribute to hypercalciuria have also been identified. New avenues of research are beginning to explore the specific defects that may contribute to hypercalciuria. From such studies, an understanding of the role of certain dietary excesses as contributors to the development of hypercalciuria and, in some cases, attendant bone loss, is beginning. The contribution of genetics to hypercalciuria has provided a powerful means of identifying genes that contribute to the hypercalciuric phenotype in a number of hypercalciuric conditions. Such studies have disclosed that hypercalciuria is probably polygenic in nature and will require a concerted effort to better understand the defects while attempting to develop gene-specific countermeasures.",2002,Endocrinology and metabolism clinics of North America,10.1016/s0889-8529(02)00028-2,12474635,https://pubmed.ncbi.nlm.nih.gov/12474635/,12474635,doi:10.1016/s0889-8529(02)00028-2,,false
pubmed:18290725:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,"Vitamin D toxicity, policy, and science.","The serum 25-hydroxyvitamin D [25(OH)D] concentration that is the threshold for vitamin D toxicity has not been established. Hypercalcemia is the hazard criterion for vitamin D. Past policy of the Institute of Medicine has set the tolerable upper intake level (UL) for vitamin D at 50 mug (2000 IU)/d, defining this as ""the highest level of daily nutrient intake that is likely to pose no risks of adverse health effects to almost all individuals in the general population."" However, because sunshine can provide an adult with vitamin D in an amount equivalent to daily oral consumption of 250 mug (10,000 IU)/d, this is intuitively a safe dose. The incremental consumption of 1 mug (40 IU)/day of vitamin D(3) raises serum 25(OH)D by approximately 1 nM (0.4 ng/ml). Therefore, if sun-deprived adults are to maintain serum 25(OH)D concentrations >75 nM (30 ng/ml), they will require an intake of more than the UL for vitamin D. The mechanisms that limit vitamin D safety are the capacity of circulating vitamin D-binding protein and the ability to suppress 25(OH)D-1-alpha-hydroxylase. Vitamin D causes hypercalcemia when the ""free"" concentration of 1,25-dihydroxyvitamin D is inappropriately high. This displacement of 1,25(OH)(2)D becomes excessive as plasma 25(OH)D concentrations become higher than at least 600 nM (240 ng/ml). Plasma concentrations of unmetabolized vitamin D during the first days after an acute, large dose of vitamin D can reach the micromolar range and cause acute symptoms. The clinical trial evidence shows that a prolonged intake of 250 mug (10,000 IU)/d of vitamin D(3) is likely to pose no risk of adverse effects in almost all individuals in the general population; this meets the criteria for a tolerable upper intake level.",2007,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,10.1359/jbmr.07s221,18290725,https://pubmed.ncbi.nlm.nih.gov/18290725/,18290725,doi:10.1359/jbmr.07s221,,false
pubmed:26473773:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Should we prescribe calcium or vitamin D supplements to treat or prevent osteoporosis?,"Systematic reviews of randomized, controlled trials (RCTs) are considered the highest level of evidence to inform clinical practice. Meta-analyses of large RCTs of calcium and/or vitamin D supplements completed in the last 15 years provide strong evidence for clinical recommendations. These meta-analyses with data for > 50,000 older adults reported that calcium with or without vitamin D has only weak, inconsistent effects on fracture, and that vitamin D without calcium has no effect on fracture. Only one RCT of co-administered calcium and vitamin D in frail, institutionalized, elderly women with low dietary calcium intake and vitamin D levels showed significant reductions in fracture risk. These RCTs have also reported previously unrecognized adverse events of calcium supplements including kidney stones, myocardial infarction, hypercalcemia, and hospitalization with acute gastrointestinal symptoms. The small risk of these important adverse effects, together with the moderate risk of minor side-effects such as constipation, probably outweighs any benefits of calcium supplements on fracture. These data suggest the role for calcium and vitamin D supplements in osteoporosis management is very limited. Neither calcium nor vitamin D supplements should be recommended for fracture prevention in community-dwelling adults, although vitamin D should be considered for prevention of osteomalacia in at-risk individuals.",2015,Climacteric : the journal of the International Menopause Society,10.3109/13697137.2015.1098266,26473773,https://pubmed.ncbi.nlm.nih.gov/26473773/,26473773,doi:10.3109/13697137.2015.1098266,,false
pubmed:36654561:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Vitamin D Toxicity Presenting as Altered Mental Status in Elderly Patients.,"Background and objective Around 25-30% of elderly patients present to emergency departments (ED) with altered mental status (AMS), with hypercalcemia being one of the metabolic causes. Elderly patients, due to their multiple vulnerability factors and relative homeostenosis, are susceptible to alterations in mental state at even milder grades of hypercalcemia. There is a trend of overzealous prescription of higher doses of vitamin D in elderly patients for various ailments, which often exceeds the requirements of the patients. In this study, we aimed to establish vitamin D toxicity (VDT) as an underlying cause of AMS in elderly patients presenting to the hospital. Methods This was a descriptive case study conducted at a tertiary care university hospital in North India, from January 2015 to March 2020 for a total duration of five years. Elderly patients (aged ≥60 years) who were admitted with VDT as a cause for underlying hypercalcemia were included. The evaluation included patient history regarding the dosage of vitamin D received, route of administration, and biochemical parameters, such as serum calcium, intact parathyroid hormone (iPTH), 25-hydroxy vitamin D [25(OH)D], and albumin. All other potential causes for hypercalcemia and AMS were ruled out concurrently. Results A total of 19 patients were enrolled in the study, with a mean age of 72.3 years (range: 62-86 years). All patients had received injectable vitamin D formulation. The mean serum calcium among the patients was 12.52 ± 1.12 mg/dL (range: 11.2-15.7 mg/dL), whereas the mean 25(OH)D was 196.34 ± 70.44 ng/mL (range: 107-356 ng/mL). The mean cumulative vitamin D supplement intake was 2.594 ± 0.841 million IU (range: 1.2 million-4.2 million IU). While six patients had mild hypercalcemia, 12 had moderate, and one person had severe hypercalcemia, with altered sensorium (85%) being the most common complaint for presenting to ED, followed by generalized weakness (15%). Conclusion VDT can manifest with AMS as an initial presenting complaint. The geriatric population, due to various underlying vulnerability factors, is more susceptible than their younger counterparts. We strongly recommend that in elderly patients, higher doses of vitamin D should be prescribed only after checking their serum levels, and frequent monitoring of vitamin D should be performed.",2022,Cureus,10.7759/cureus.32654,36654561,https://pubmed.ncbi.nlm.nih.gov/36654561/,36654561,doi:10.7759/cureus.32654,,false
pubmed:30529281:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Adverse events from large dose vitamin D supplementation taken for one year or longer.,"In recent years, clinical trials increasingly have given large doses of vitamin D supplements to investigate possible health benefits beyond bone at high 25-hydroxyvitamin D levels. However, there are few publications on the safety of high-dose vitamin D given long term. The study objective was to investigate the cumulative relative risk (RR) of total adverse events, kidney stones, hypercalcemia and hypercalciuria from ≥2800 IU/d vitamin D2 or D3 supplementation, followed for one year or more in randomized controlled trials (RCTs). A systematic review was conducted in Medline Ovid, EMBASE and Cochrane in March 2018 to update results of studies published since a previous review in October 2015. RCTs were included if they gave vitamin D2 or D3 at ≥2800 IU/d for at least one year and reported on total adverse events or at least one calcium-related adverse event. There were a total of 32 studies that met the inclusion criteria. Of these, only 15 studies (3150 participants) reported one or more event of the outcomes of interest. Long-term high-dose vitamin D supplementation did not increase total adverse events compared to placebo in 1731 participants from 10 studies (RR = 1.05; 95% CI = 0.88, 1.24; p = 0.61), nor kidney stones in 1336 participants from 5 studies (RR = 1.26; 95% CI = 0.35, 4.58; p = 0.72). However, there was a trend for vitamin D to increase risk of hypercalcemia in 2598 participants from 10 studies (RR = 1.93; 95% CI = 1.00, 3.73; p = 0.05); while its effect on hypercalciuria in only 276 participants from 3 studies was inconclusive (RR = 1.93; 95% CI = 0.83, 4.46; p = 0.12). In conclusion, one year or longer supplementation with a large daily, weekly or monthly dose of vitamin D2 /D3 did not significantly increase a risk of total adverse events or kidney stones, although there was a trend towards increased hypercalcemia, and possibly for hypercalciuria.",2019,The Journal of steroid biochemistry and molecular biology,10.1016/j.jsbmb.2018.12.002,30529281,https://pubmed.ncbi.nlm.nih.gov/30529281/,30529281,doi:10.1016/j.jsbmb.2018.12.002,,false
pubmed:38397979:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,The Efficacy and Safety of High-Dose Cholecalciferol Therapy in Hemodialysis Patients.,"Vitamin D deficiency and insufficiency are highly prevalent in CKD, affecting over 80% of hemodialysis (HD) patients and requiring therapeutic intervention. Nephrological societies suggest the administration of cholecalciferol according to the guidelines for the general population. The aim of the observational study was to evaluate the efficacy and safety of the therapy with a high dose of cholecalciferol in HD patients with 25(OH)D deficiency and insufficiency to reach the target serum 25(OH)D level > 30 ng/mL. A total of 22 patients (16 M), with an average age of 72.5 ± 13.03 years and 25(OH)D concentration of 13.05 (9.00-17.90) ng/mL, were administered cholecalciferol at a therapeutic dose of 70,000 IU/week (20,000 IU + 20,000 IU + 30,000 IU, immediately after each dialysis session). All patients achieved the target value > 30 ng/mL, with a mean time of 2.86 ± 1.87 weeks. In the first week, the target level of 25(OH)D (100%) was reached by 2 patients (9.09%), in the second week by 15 patients (68.18%), in the fourth week by 18 patients (81.18%), and in the ninth week by all 22 patients (100%). A significant increase in 1,25(OH)2D levels was observed during the study. However, only 2 patients (9.09%) achieved a concentration of 1,25(OH)2D above 25 ng/mL-the lower limit of the reference range. The intact PTH concentrations remained unchanged during the observation period. No episodes of hypercalcemia were detected, and one new episode of hyperphosphatemia was observed. In conclusion, our study showed that the administration of a high-therapeutic dose of cholecalciferol allowed for a quick, effective, and safe leveling of 25(OH)D concentration in HD patients.",2024,Biomedicines,10.3390/biomedicines12020377,38397979,https://pubmed.ncbi.nlm.nih.gov/38397979/,38397979,doi:10.3390/biomedicines12020377,,false
pubmed:37090466:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,The effects and safety of high dose vitamin D3 in hemodialysis patients.,"BACKGROUND: Different studies have shown that hemodialysis patients require higher doses of Vitamin D3 (VD3) than the general population to achieve satisfactory replenishment. This study aims to assess the safety of such practice and its benefits on some of the parameters of Chronic Kidney Disease- Mineral and Bone Disorder (CKD-MBD).
METHODS: A single-center clinical trial assessing the benefits of high dose VD3 in hemodialysis patients. The dose of VD3 (300,000 IU) was administered orally and monthly from April to December 2020 (9 months) at the dialysis unit. The data analyzed were blood levels of calcium, phosphorus, alkaline phosphatase, 25(OH)D, 1,25(OH)2D and intact parathyroid hormone (iPTH) done every three months.
RESULTS: We could recruit a cohort of 23 patients. Blood levels of 25(OH)D increased significantly in 82.6% of the patients to above 30 ng/ml. A similar effect was observed with 1, 25(OH)2D levels. iPTH levels decreased significantly when levels of 25(OH)D exceeded 30ng/ml at the end of the nine months. Vitamin D serum levels were typically measured immediately before the next monthly dose was administered. Blood levels of calcium, phosphorus, and alkaline phosphatase were stable during the study period. No events of hypercalcemia were reported, and no patient discontinued the monthly VD3 supplementation.
CONCLUSION: Monthly administration of a high dose of VD3 over a long period of nine months in hemodialysis patients was found to be safe and beneficial in VD3 replenishment. It also allowed a significant decrease in iPTH levels. Further studies are warranted to identify the therapeutic target level of 25(OH)D in hemodialysis patients, allowing beneficial effects on iPTH.",2023,Pharmacy practice,10.18549/PharmPract.2023.1.2773,37090466,https://pubmed.ncbi.nlm.nih.gov/37090466/,37090466,doi:10.18549/pharmpract.2023.1.2773,,false
pubmed:41828612:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Vitamin D Receptor Signaling and Ligand Modulation: Molecular Mechanisms and Therapeutic Implications.,"Vitamin D, a fat-soluble vitamin functioning as a hormone via the vitamin D receptor (VDR), is critical for calcium homeostasis and bone health. Vitamin D deficiency is linked to nutritional rickets, osteomalacia, and increased risk of non-communicable diseases such as cancer and diabetes. While serum 25(OH)D3 is used to assess vitamin D status, its active form, 1α,25(OH)2D3, exerts context-dependent effects on calcium metabolism. Nonetheless, the therapeutic utility of native vitamin D is limited in certain pathologies. In chronic kidney disease (CKD), the renal conversion of 25(OH)D3 to active 1α,25(OH)2D3 is compromised, necessitating the use of active synthetic analogs to bypass this metabolic defect. Furthermore, for dermatological and oncological disorders requiring supraphysiological dosing, synthetic analogs have been designed to dissociate beneficial anti-proliferative effects from the severe hypercalcemia induced by high-dose 1α,25(OH)2D3. VDR mediates transcriptional responses, modulated by co-regulators and chromatin remodeling complexes. Recent discoveries include non-genomic VDR pathways and SCAP (SREBP cleavage-activating protein)-dependent signaling that modulate lipid metabolism. Despite promising preclinical results, most synthetic VDR agonists fail to show efficacy in cancer therapy due to calcemic toxicity. However, compounds like eldecalcitol are effective in osteoporosis, especially in low-calcium-intake populations. Selective VDR modulators, akin to SERMs, exhibit tissue-specific effects. Moreover, novel VDR antagonists such as ZK168281 demonstrate potential to suppress hypercalcemia and vitamin D toxicity by inhibiting transcriptional activity and altering VDR localization. These agents may enable anti-inflammatory or anti-proliferative actions without calcemic risks. Understanding the nuanced biology of vitamin D and its analogs offers new avenues for therapeutic intervention beyond bone metabolism, including managing hyperparathyroidism, granulomatous diseases, and inflammation-associated disorders.",2026,International journal of molecular sciences,10.3390/ijms27052396,41828612,https://pubmed.ncbi.nlm.nih.gov/41828612/,41828612,doi:10.3390/ijms27052396,,false
pubmed:39413318:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Benefits of High-Dose Vitamin D in Managing Cutaneous Adverse Events Induced by Chemotherapy and Radiation Therapy.,"The use of chemotherapy and radiation for cancer treatment can result in cutaneous adverse events (AEs) such as toxic erythema of chemotherapy (TEC) and radiation-induced dermatitis. High-dose vitamin D supplementation has been suggested to potentially improve and shorten recovery for these AEs, primarily based on data from case reports and case series. In this article, we discuss the role of vitamin D in the most prevalent cancers (breast and colorectal cancer) and changes in vitamin D levels after chemotherapy or radiation treatments. We also summarize reports on high-dose vitamin D supplementation for treating chemotherapy-induced and radiation-induced skin toxicity. Larger studies and randomized controlled trials are essential to clarify the roles of vitamin D in malignancy and in cutaneous AEs associated with cancer treatment. The existing studies we reviewed lack standardized dosing regimens and exhibited heterogeneity across study populations, making it challenging to draw generalizable conclusions.",2024,Cutis,10.12788/cutis.1091,39413318,https://pubmed.ncbi.nlm.nih.gov/39413318/,39413318,doi:10.12788/cutis.1091,,false
pubmed:25511115:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Rapid normalization of vitamin D levels: a meta-analysis.,"BACKGROUND: Vitamin D deficiency may represent a modifiable risk factor to improve outcome in severe illness. The efficacy of high-dose regimens in rapid normalization of vitamin D levels is uncertain.
METHODS: We conducted a systematic review of pediatric clinical trials administering high-dose vitamin D to evaluate 25-hydroxyvitamin D (25[OH]D) response and characteristics associated with final 25(OH)D levels by using Medline, Embase, and the Cochrane Central Register of Controlled Trials, including reference lists of systematic reviews and eligible publications. Uncontrolled and controlled trials reporting 25(OH)D levels after high-dose (≥1000 IU) ergocalciferol or cholecalciferol were selected. Two reviewers independently extracted and verified predefined data fields.
RESULTS: We identified 88 eligible full-text articles. Two of 6 studies that administered daily doses approximating the Institute of Medicine's Tolerable Upper Intake Level (1000-4000 IU) to vitamin D-deficient populations achieved group 25(OH)D levels >75 nmol/L within 1 month. Nine of 10 studies evaluating loading therapy (>50 000 IU) achieved group 25(OH)D levels >75 nmol/L. In meta-regression, baseline 25(OH)D, regimen type, dose, age, and time factors were associated with final 25(OH)D levels. Adverse event analysis identified increased hypercalcemia risk with doses >400 000 IU, but no increased hypercalcemia or hypercalciuria with loading doses <400 000 IU (or 10 000 IU/kg). Few studies in adolescents evaluated loading dose regimens >300 000 IU.
CONCLUSIONS: Rapid normalization of vitamin D levels is best achieved by using loading therapy that considers disease status, baseline 25(OH)D, and age (or weight). Loading doses >300 000 IU should be avoided until trials are conducted to better evaluate risk and benefit.",2015,Pediatrics,10.1542/peds.2014-1703,25511115,https://pubmed.ncbi.nlm.nih.gov/25511115/,25511115,doi:10.1542/peds.2014-1703,,false
pubmed:10511319:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,"Vitamin D, calcium and prevention of breast cancer: a review.","Several recent epidemiologic and experimental studies have suggested that decreased calcium and vitamin D intake and high dietary fat are associated with mammary gland carcinogenesis. Complete reduction or elimination of human exposure to environmental factors such as high-fat diets is inherently difficult to implement. Recent studies have begun to evaluate a possible role for increased dietary calcium and vitamin D in reducing the risk of colonic and mammary cancers, even in the presence of a high-fat diet. Studies from our laboratory recently found that decreased dietary calcium and vitamin D in a high-fat diet induced adverse changes in the mammary gland and several other organs, which were reversed by increasing dietary calcium and vitamin D; the findings further suggest a possible role for increased dietary calcium and vitamin D in the chemoprevention of these cancers.",1999,Journal of the American College of Nutrition,10.1080/07315724.1999.10718903,10511319,https://pubmed.ncbi.nlm.nih.gov/10511319/,10511319,doi:10.1080/07315724.1999.10718903,,false
pubmed:40433721:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,[What happens if you deliberately overdose on vitamin D?].,"About 30 % of the Swiss population regularly takes dietary supplements, whereas only 22 % of them have a medical reason to do so. We describe a case of a woman with multiple sclerosis and her partner, who has a rare metabolic disorder. Due to a lack of conventional treatment options perceived by the patient, they started a high-dose vitamin D supplementation. While the man only developed a subclinical vitamin D intoxication, the woman was hospitalized due to a severe vitamin-D-induced hypercalcemia.",2025,Praxis,10.23785/PRAXIS.2025.05.007,40433721,https://pubmed.ncbi.nlm.nih.gov/40433721/,40433721,doi:10.23785/praxis.2025.05.007,,false
pubmed:33316222:pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,pubmed,high_dose_vitd_calcium,pubmed_high_dose_vitd_calcium_20260603T125913_945276c0,Rare diseases of phosphate and calcium metabolism: Crossing glances between nephrology and endocrinology.,"Rare diseases of phosphate/calcium metabolism correspond to a wide and heterogeneous spectrum of diseases. Recent knowledge in physiology and genetics has made it possible to better characterize them and to propose attractive therapeutic approaches based on the underlying pathophysiology. These diseases are often at the interface between nephrology and endocrinology. In this spirit of a multidisciplinary care, each specialty can bring its own critical point of view and its own specificities to improve patient care. The objective of this manuscript is to ""read"" with a nephrologist's point of view the main frameworks of diseases of phosphate/calcium metabolism, to illustrate the three crucial messages of nephro-protection sent to endocrinologists. First, calciuria must be interpreted both in absolute value (concentration hypercalciuria) and in ratio (flow hypercalciuria). Second, renal monitoring of therapies inducing hypercalciuria on kidneys with normal renal function (e.g. active vitamin D analogs or teriparatide) should be systematic. Last, hyperphosphatemia, often latent in hypoparathyroidism and pseudo-hypoparathyroidism, should be detected and at least benefit from dietary measures, in the context of Western diets rich in phosphate hidden in food additives.",2021,Annales d'endocrinologie,10.1016/j.ando.2020.12.005,33316222,https://pubmed.ncbi.nlm.nih.gov/33316222/,33316222,doi:10.1016/j.ando.2020.12.005,,false
